"Id_PtPrelMetier";"Op_code";"CdStationMesureEauxSurface";"CodeSandreRdd";"CdStationTemp";"LbStationMesureEauxSurface";"Pm_Id_PointPrel";"Pm_Lieu";"Id_Reseau";"CodeSandreRdd.1";"Id_Opera";"Op_Dtd";"Op_Eau";"Op_Hdb";"Op_Lim";"Op_Lng";"Op_Lam";"Op_Tmm";"Op_Prf";"age0";"age1";"age2";"age3";"age4";"<80";"80-90";"90-100";"100-110";"110-120";"120-130";"130-140";"140-150";"150-160";"160-170";"170-180";"180-190";"190-200";"200-210";"210-220";"220-230";"230-240";"240-250";"250-260";"260-270";"270-280";"280-290";"290-300";"300-310";"310-320";"320-330";"330-340";"340-350";"350-360";"360-370";"370-380";"380-390";"390-400";"400-500";"500-600";"600-700";"700-800";">800";"50-100";"100-150";"150-200";"200-250";"250-300";"300-350";"350-400";"400-450";"450-500";"500-550";"550-600";"600-650";"650-700";"700-750";"750-800";"800-850";"850-900";"900-950";"950-1000";"Eff1";"Eff2";"Eff3";"poidstotal";"annee";"mois";"NCS";"LCI";"UCI";"p";"Nzip";"pzip";"LCIzip";"UCIzip";"densCS";"densZip";"eff";"Eff3calcul";"biomCS";"code_iav";"riviere";"distance_mer";"classdist"
"35";13197;"20020000129";NA;0;"04350114";"Le Chevré à la Bouexiere ";87391;"PONT D27(AVAL)";1084;0;130;2002-09-04;18.7;1120;-9;26;5.07;-9;0.218400001525879;5.19882484379526e-10;0.0065398199937616;0.0514947760216941;0.109834294542144;0.196269810493648;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;2;4;0;1;4;3;1;3;2;0;1;2;1;1;8;6;1;1;0;0;0;1;2;7;13;5;6;2;4;2;1;0;1;0;0;0;0;0;33;11;NA;4709.7;"2002";"09";48;39.9952048552119;56.0047951447881;0.698412698412698;48;0.698412698412698;39.9952048552119;56.0047951447881;0.364132908511607;0.364132908511607;0.6875;0;38.9762899822071;"CHEV-163";"CHEVRE";163;">100rkm"
"36";13197;"20020000047";NA;0;"04350114";"Le Chevré à la Bouexiere ";87391;"PONT D27(AVAL)";1084;0;48;1999-10-06;0;1450;0;28;4.93;-9;-9;9.79831932773109e-45;3.21937735439004e-06;0.00916854221672639;0.0119158051144596;0.0296223724427702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;3;0;0;1;1;1;0;0;1;0;0;0;0;0;0;7;0;NA;1245;"1999";"10";7;7;7;1;7;1;7;7;0.050709939148073;0.050709939148073;1;0;9.01912489133585;"CHEV-163";"CHEVRE";163;">100rkm"
"37";13197;"20020000253";NA;0;"04350114";"Le Chevré à la Bouexiere ";87391;"PONT D27(AVAL)";1084;0;253;2011-09-20;16.4;1400;-9;32;4.83;-9;0.233999997377396;1.85445407899146e-55;9.66789984472128e-08;0.00777440919384058;0.0133460833203934;0.017699286574793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;1;0;0;2;0;0;0;0;0;0;0;0;0;0;4;2;NA;569;"2011";"09";6;3.9340165589848;8.06598344101521;0.75;6;0.75;3.9340165589848;8.06598344101521;0.0388198757763975;0.0388198757763975;0.666666666666667;0;3.6814182194617;"CHEV-163";"CHEVRE";163;">100rkm"
"38";13197;"20020000011";NA;0;"04350114";"Le Chevré à la Bouexiere ";87391;"PONT D27(AVAL)";1084;0;12;1998-09-09;0;1400;7;27;5;-9;-9;1.56020329218127e-14;0.00550565548481517;0.018453384065646;0.0237651642008231;0.0485720925283951;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;2;0;2;0;1;0;1;0;1;0;0;0;0;0;0;4;5;NA;1294;"1998";"09";13;-7.1295180758527;33.1295180758527;0.409090909090909;NA;0.527777777777778;9.65137892727353;38.3486210727265;0.0962962962962963;NA;0.307692307692308;0;13.8452674897119;"CHEV-163";"CHEVRE";163;">100rkm"
"39";13197;"20020000233";NA;0;"04350114";"Le Chevré à la Bouexiere ";87391;"PONT D27(AVAL)";1084;0;233;2009-09-14;15.6;1655;-9;27;4.19;-9;0.172000005841255;3.54206664952353e-40;8.17215094906314e-06;0.0147439666365854;0.0320826819588085;0.0680834149385662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;2;0;0;0;1;0;0;3;1;1;1;0;0;0;0;0;3;3;1;3;0;1;0;0;1;1;0;0;0;0;0;12;1;NA;1980;"2009";"09";13;12.4160840099008;13.5839159900992;0.928571428571429;13;0.928571428571429;12.4160840099008;13.5839159900992;0.114912048086272;0.114912048086272;0.923076923076923;0;17.5019888623707;"CHEV-163";"CHEVRE";163;">100rkm"
"40";13197;"20020000195";NA;0;"04350114";"Le Chevré à la Bouexiere ";87391;"PONT D27(AVAL)";1084;0;196;2005-09-15;22;1100;-9;19;3.59;-9;0.100000001490116;2.80375311537956e-27;0.000436274885458776;0.0455328525670268;0.0696756542295851;0.0896037155988858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;1;1;1;0;0;0;1;2;0;1;0;1;1;1;0;0;0;0;0;0;1;5;2;4;1;0;0;1;0;0;0;0;0;0;0;0;14;0;NA;992.654244311923;"2005";"09";14;14;14;1;14;1;14;14;0.205248497287788;0.205248497287788;1;0;14.5529137122405;"CHEV-163";"CHEVRE";163;">100rkm"
"41";13197;"20020000110";NA;0;"04350114";"Le Chevré à la Bouexiere ";87391;"PONT D27(AVAL)";1084;0;111;2001-08-21;22;1000;6;23;5.6;-9;-9;6.44795667323133e-05;0.0128252238197276;0.0981968479371436;0.108271400290108;0.199918180873353;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;1;1;2;4;2;1;3;1;0;2;1;2;1;1;0;1;1;1;3;2;4;3;0;0;1;0;7;11;6;4;0;3;1;1;2;2;3;0;0;0;0;0;26;15;NA;6468.86;"2001";"08";54;29.0537311617058;78.9462688382942;0.5;56;0.476744186046512;27.2250564014483;84.7749435985517;0.419254658385093;0.434782608695652;0.481481481481481;0;66.148772913195;"CHEV-163";"CHEVRE";163;">100rkm"
"42";13197;"20020000214";NA;0;"04350114";"Le Chevré à la Bouexiere ";87391;"PONT D27(AVAL)";1084;0;215;2007-09-24;17.5;1140;-9;20;3.95;-9;0.200000002980232;1.16527848101266e-66;4.12666429422284e-09;0.00319325656962039;0.0142783208227848;0.0331613298734177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;4;0;NA;869;"2007";"09";4;4;4;1;4;1;4;4;0.0506329113924051;0.0506329113924051;1;0;11;"CHEV-163";"CHEVRE";163;">100rkm"
"43";13197;"20020000096";NA;0;"04350114";"Le Chevré à la Bouexiere ";87391;"PONT D27(AVAL)";1084;0;97;2000-10-31;15.2;1252;-9;27;5.28;-9;-9;6.29433221099888e-24;0.000522018218499672;0.0110415294542649;0.015705230976431;0.0218333537948934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;6;1;NA;955;"2000";"10";7;6.16001543519712;7.83998456480288;0.875;7;0.875;6.16001543519712;7.83998456480288;0.0491021324354658;0.0491021324354658;0.857142857142857;0;6.69893378226712;"CHEV-163";"CHEVRE";163;">100rkm"
"44";13197;"20020000264";NA;0;"04350114";"Le Chevré à la Bouexiere ";87391;"PONT D27(AVAL)";1084;0;264;2013-09-09;15.3;1500;-9;33;4.5;-9;0.168799996376038;1.21761857494297e-14;0.00914848426268331;0.0805581882070044;0.0605629339143434;0.0584846023881481;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;3;2;3;1;2;1;1;1;0;2;2;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;11;6;4;1;1;0;0;1;0;0;0;0;0;0;0;0;16;9;NA;1125;"2013";"09";31;15.9936310118104;46.0063689881896;0.543478260869565;32;0.520833333333333;14.8102295366828;49.1897704633172;0.208754208754209;0.215488215488215;0.516129032258065;0;9.39393939393939;"CHEV-163";"CHEVRE";163;">100rkm"
"45";13199;"20020000215";NA;0;"04350116";"Le Canut nord à Guignen";87393;"LA MONNERAIS AUX CHAUSSONS";1084;0;216;2007-09-13;-9;1400;-9;33;6.16;-9;0.150999993085861;2.49563816279024e-17;0.00504361376426604;0.0142326734996065;0.00819655821035026;0.00696241623376623;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;0;NA;175;"2007";"09";7;7;7;1;7;1;7;7;0.034435261707989;0.034435261707989;1;0;0.860881542699725;"CANN-110";"CANUTNORD";110;">100rkm"
"46";13199;"20020000048";NA;0;"04350116";"Le Canut nord à Guignen";87393;"LA MONNERAIS AUX CHAUSSONS";1084;0;49;1999-09-09;0;1635;0;35;5.57;-9;-9;1.95005386011129e-17;0.00286849685278277;0.0439810808463709;0.0306479618671454;0.0302223886150295;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;1;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;5;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;7;7;NA;479;"1999";"09";21;-5.94504995562618;47.9450499556262;0.4;NA;0.527777777777778;9.65137892727353;38.3486210727265;0.107719928186715;NA;0.333333333333333;0;3.68556040010259;"CANN-110";"CANUTNORD";110;">100rkm"
"47";13199;"20020000254";NA;0;"04350116";"Le Canut nord à Guignen";87393;"LA MONNERAIS AUX CHAUSSONS";1084;0;254;2011-09-22;13.8;1100;-9;34;5.94;-9;0.23199999332428;1.82424548629138e-17;0.00648611994192608;0.0584727112978585;0.0406520614042385;0.0379818980280749;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;2;1;1;2;4;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;7;9;0;2;0;0;1;0;0;0;0;0;0;0;0;0;11;9;NA;801;"2011";"09";29;1.59172390341333;56.4082760965867;0.425531914893617;36;0.327868852459016;-18.442528921904;90.442528921904;0.143592790651614;0.17825311942959;0.379310344827586;0;5.75089126559715;"CANN-110";"CANUTNORD";110;">100rkm"
"48";13199;"20020000130";NA;0;"04350116";"Le Canut nord à Guignen";87393;"LA MONNERAIS AUX CHAUSSONS";1084;0;131;2002-09-04;16.6;1617;-9;22;8.33;-9;-9;0.00082070820209383;0.240765984307771;0.0847520677584403;0.0508810545679234;0.0374915242445641;0;0;0;0;0;1;7;6;12;9;6;10;4;1;2;2;1;1;2;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;14;41;7;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;50;18;NA;764.9;"2002";"09";76;63.9179705683864;88.0820294316136;0.666666666666667;77;0.653846153846154;63.9353853884321;90.0646146115679;0.414711339081087;0.420168067226891;0.657894736842105;0;4.66489269504593;"CANN-110";"CANUTNORD";110;">100rkm"
"49";13199;"20020000196";NA;0;"04350116";"Le Canut nord à Guignen";87393;"LA MONNERAIS AUX CHAUSSONS";1084;0;197;2005-09-14;16.7;1400;-9;37;5.73;-9;0.27250000834465;2.49800140043203e-06;0.109617413176743;0.128306037250116;0.0634034100794358;0.0429940224129272;0;0;0;0;0;0;0;2;3;5;8;6;12;7;7;4;4;0;5;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;34;22;8;1;0;1;0;0;0;0;0;0;0;0;0;0;0;53;15;NA;986;"2005";"09";73;64.889882163904;81.110117836096;0.731182795698925;73;0.731182795698925;64.889882163904;81.110117836096;0.344323380972596;0.344323380972596;0.726027397260274;0;4.99268902410264;"CANN-110";"CANUTNORD";110;">100rkm"
"50";13199;"20020000158";NA;0;"04350116";"Le Canut nord à Guignen";87393;"LA MONNERAIS AUX CHAUSSONS";1084;0;159;2003-08-20;18.4;1400;-9;20;11.21;-9;-9;0.0043581536637891;0.241161570070996;0.14838378308494;0.0800658489838457;0.0523464336842105;0;0;0;0;1;4;2;8;12;12;10;11;3;7;8;4;3;6;3;2;1;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;15;48;28;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;72;29;NA;1193.31;"2003";"08";118;98.0904927292508;137.909507270749;0.615853658536585;118;0.615853658536585;98.0904927292508;137.909507270749;0.526315789473684;0.526315789473684;0.610169491525424;0;6.21839499739448;"CANN-110";"CANUTNORD";110;">100rkm"
"51";13199;"20020000098";NA;0;"04350116";"Le Canut nord à Guignen";87393;"LA MONNERAIS AUX CHAUSSONS";1084;0;99;2000-09-14;16.2;1030;-9;33;6.13;-9;-9;8.2093556171497e-08;0.0391016345950197;0.0482058101204747;0.0332639332894806;0.0425606769246961;0;0;0;0;0;0;0;0;3;2;2;1;2;5;2;1;2;2;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;3;2;0;0;0;0;0;10;12;1;1;2;2;1;1;1;0;0;0;0;0;0;0;0;23;8;NA;1159.4;"2000";"09";33;27.1946940736703;38.8053059263297;0.720930232558139;34;0.688888888888889;26.8796875706531;41.1203124293469;0.163132137030995;0.168075535122843;0.696969696969697;0;6.10114192495922;"CANN-110";"CANUTNORD";110;">100rkm"
"52";13199;"20020000013";NA;0;"04350116";"Le Canut nord à Guignen";87393;"LA MONNERAIS AUX CHAUSSONS";1084;0;14;1998-09-07;0;1000;7;33;5.46;-9;0.254000008106232;5.5994558685481e-05;0.0289842056569157;0.0409470223554224;0.0310343471905872;0.0321785634365634;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;2;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;4;3;4;1;0;2;0;0;0;0;0;0;0;0;0;0;0;7;8;NA;578;"1998";"09";24;-11.1744708339573;59.1744708339573;0.365853658536585;NA;0.527777777777778;9.65137892727353;38.3486210727265;0.133200133200133;NA;0.291666666666667;0;5.13264513264513;"CANN-110";"CANUTNORD";110;">100rkm"
"53";13199;"20020000234";NA;0;"04350116";"Le Canut nord à Guignen";87393;"LA MONNERAIS AUX CHAUSSONS";1084;0;234;2009-09-16;13.7;1500;-9;25;4.95;-9;0.129999995231628;9.45974706224309e-20;0.00805278289454545;0.0509467660870523;0.0231908162380165;0.0147793317641873;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;NA;187;"2009";"09";12;6.64493366812366;17.3550663318763;0.647058823529412;13;0.578947368421053;4.94802146437621;21.0519785356238;0.096969696969697;0.105050505050505;0.583333333333333;0;1.64848484848485;"CANN-110";"CANUTNORD";110;">100rkm"
"54";13199;"20020000111";NA;0;"04350116";"Le Canut nord à Guignen";87393;"LA MONNERAIS AUX CHAUSSONS";1084;0;112;2001-08-22;-9;1000;-9;23;5.6;-9;-9;0.00554934868599729;0.458462699643817;0.123728101251981;0.0781933173729848;0.0716441728195443;0;0;0;0;0;7;7;12;10;14;14;8;1;3;1;1;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;26;47;9;2;0;0;2;2;0;1;0;0;0;0;0;0;0;0;70;19;NA;1794.75;"2001";"08";95;86.3328751788618;103.667124821138;0.741666666666667;95;0.741666666666667;86.3328751788618;103.667124821138;0.737577639751553;0.737577639751553;0.736842105263158;0;14.8737917858888;"CANN-110";"CANUTNORD";110;">100rkm"
"55";13199;"20020000265";NA;0;"04350116";"Le Canut nord à Guignen";87393;"LA MONNERAIS AUX CHAUSSONS";1084;0;265;2013-09-12;14;1100;-9;34;6.2;-9;0.229300007224083;6.54564934654281e-08;0.044958787861212;0.0616415379889537;0.0357449813133641;0.0331764489987124;0;0;0;0;0;0;0;0;2;2;1;3;4;2;3;3;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;12;10;2;0;2;1;1;0;0;0;0;0;0;0;0;0;0;17;11;NA;684;"2013";"09";37;15.3599066657606;58.6400933342394;0.491228070175439;41;0.430769230769231;9.34773578484984;72.6522642151502;0.175521821631879;0.19449715370019;0.459459459459459;0;4.28774735700732;"CANN-110";"CANUTNORD";110;">100rkm"
"56";13200;"20020000159";NA;0;"04350117";"Le Canut nord à Lassy, sur la D62 (lassy-Guignen)";87394;"la Bosselais (Le Pont du Bignon)";1084;0;160;2003-08-20;19.1;1625;-9;27;2.57;-9;-9;9.41993281835646e-08;0.148555991802256;0.248282230907685;0.140620818094902;0.139871892643032;0;0;0;0;0;0;0;0;1;2;3;5;2;1;10;3;2;1;1;1;0;0;0;0;0;0;0;0;0;1;2;0;0;2;0;1;0;0;0;0;13;17;2;0;3;1;1;0;0;1;0;0;0;0;0;0;0;25;13;NA;1507;"2003";"08";47;29.2178889175506;64.7821110824494;0.550724637681159;48;0.535211267605634;28.491497918237;67.508502081763;0.67733102752558;0.691742325983571;0.531914893617021;0;26.8615225916066;"CANN-115";"CANUTNORD";115;">100rkm"
"57";13200;"20020000049";NA;0;"04350117";"Le Canut nord à Lassy, sur la D62 (lassy-Guignen)";87394;"la Bosselais (Le Pont du Bignon)";1084;0;50;1999-09-09;0;1510;0;23;3.26;-9;-9;1.25685181568422e-09;0.0586644081022826;0.0953280221178361;0.0576622713256868;0.0684199837890104;0;0;0;0;0;0;0;0;0;1;0;4;0;0;2;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;5;5;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;7;7;NA;599;"1999";"09";21;-5.94504995562618;47.9450499556262;0.4;NA;0.527777777777778;9.65137892727353;38.3486210727265;0.280074686583089;NA;0.333333333333333;0;11.983195518805;"CANN-115";"CANUTNORD";115;">100rkm"
"58";13200;"20020000235";NA;0;"04350117";"Le Canut nord à Lassy, sur la D62 (lassy-Guignen)";87394;"la Bosselais (Le Pont du Bignon)";1084;0;235;2009-09-16;14.8;1710;-9;32;3.3;-9;0.109999999403954;2.03236742424243e-20;0.00159550241335229;0.0291045392954252;0.0302416395075758;0.0432249854734848;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;2;1;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;2;5;0;1;1;1;0;1;0;0;0;0;0;0;0;0;10;1;NA;981;"2009";"09";11;10.3575681232435;11.6424318767565;0.916666666666667;11;0.916666666666667;10.3575681232435;11.6424318767565;0.104166666666667;0.104166666666667;0.909090909090909;0;9.28977272727273;"CANN-115";"CANUTNORD";115;">100rkm"
"59";13200;"20020000112";NA;0;"04350117";"Le Canut nord à Lassy, sur la D62 (lassy-Guignen)";87394;"la Bosselais (Le Pont du Bignon)";1084;0;113;2001-08-21;19;1430;-9;24;3.02;-9;0.0945999994874001;0.00382186964177465;0.256101070958208;0.266607765402972;0.160787707510276;0.140496156085864;0;0;0;0;0;3;0;4;2;2;5;6;4;4;8;4;4;1;1;0;0;1;1;0;2;1;1;1;0;0;0;0;1;0;2;0;0;0;0;7;19;21;3;5;1;0;0;2;0;0;0;0;0;0;0;0;0;48;10;NA;1949.7;"2001";"08";60;55.5376977121865;64.4623022878135;0.805555555555556;60;0.805555555555556;55.5376977121865;64.4623022878135;0.827814569536424;0.827814569536424;0.8;0;27.8274149349166;"CANN-115";"CANUTNORD";115;">100rkm"
"60";13200;"20020000099";NA;0;"04350117";"Le Canut nord à Lassy, sur la D62 (lassy-Guignen)";87394;"la Bosselais (Le Pont du Bignon)";1084;0;100;2000-09-14;16.7;1425;-9;25;3.81;-9;-9;5.64123078461159e-08;0.036831979725049;0.0853785627952759;0.0587155354986877;0.0815410571959755;0;0;0;0;0;0;0;0;1;0;1;2;2;0;3;2;2;1;1;0;1;1;0;0;1;0;0;0;0;1;0;0;0;3;0;2;0;0;0;0;6;8;3;1;1;2;1;0;0;2;0;0;0;0;0;0;0;18;6;NA;1718;"2000";"09";25;20.7828289603945;29.2171710396055;0.75;26;0.705882352941177;20.3617511411431;31.6382488588569;0.26246719160105;0.272965879265092;0.72;0;18.7882764654418;"CANN-115";"CANUTNORD";115;">100rkm"
"61";13200;"20020000131";NA;0;"04350117";"Le Canut nord à Lassy, sur la D62 (lassy-Guignen)";87394;"la Bosselais (Le Pont du Bignon)";1084;0;132;2002-09-05;-9;1448;-9;27;2.22;-9;-9;0.00012909110790587;0.240789928939654;0.164964462709138;0.0831333555752181;0.0615337121407121;0;0;0;0;0;0;1;1;4;5;3;1;2;1;0;5;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;15;9;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;19;9;NA;440.5;"2002";"09";33;21.2701196357286;44.7298803642714;0.595744680851064;33;0.595744680851064;21.2701196357286;44.7298803642714;0.55055055055055;0.55055055055055;0.575757575757576;0;8.66133991133991;"CANN-115";"CANUTNORD";115;">100rkm"
"62";13200;"20020000217";NA;0;"04350117";"Le Canut nord à Lassy, sur la D62 (lassy-Guignen)";87394;"la Bosselais (Le Pont du Bignon)";1084;0;217;2007-09-13;-9;1530;-9;16;4.15;-9;0.181999996304512;7.76921237731087e-08;0.0380731647379518;0.0810029384939762;0.0543743160993976;0.0825735993975903;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;0;2;2;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;4;5;4;0;0;1;1;0;0;2;0;0;0;0;0;0;0;15;2;NA;1642;"2007";"09";17;15.9433313742892;18.0566686257108;0.894736842105263;17;0.894736842105263;15.9433313742892;18.0566686257108;0.256024096385542;0.256024096385542;0.882352941176471;0;24.7289156626506;"CANN-115";"CANUTNORD";115;">100rkm"
"63";13200;"20020000014";NA;0;"04350117";"Le Canut nord à Lassy, sur la D62 (lassy-Guignen)";87394;"la Bosselais (Le Pont du Bignon)";1084;0;15;1998-09-07;0;1400;5;24;3.94;-9;0.25;3.30732689300731e-14;0.0180220805497647;0.0625777587313827;0.0333488499705403;0.044680752402103;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;3;7;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;10;4;NA;922;"1998";"09";15;10.5665726983053;19.4334273016947;0.7;15;0.7;10.5665726983053;19.4334273016947;0.158629441624365;0.158629441624365;0.666666666666667;0;10.4468817984046;"CANN-115";"CANUTNORD";115;">100rkm"
"64";13200;"20020000255";NA;0;"04350117";"Le Canut nord à Lassy, sur la D62 (lassy-Guignen)";87394;"la Bosselais (Le Pont du Bignon)";1084;0;255;2011-09-23;14.7;1100;-9;37;3.98;-9;0.236200004816055;4.59242156729594e-45;1.50218660871927e-06;0.00327641074421975;0.00342731622300693;0.0136669017723754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;NA;575;"2011";"09";3;3;3;1;3;1;3;3;0.0203721309248947;0.0203721309248947;1;0;3.90465842727149;"CANN-115";"CANUTNORD";115;">100rkm"
"65";13200;"20020000266";NA;0;"04350117";"Le Canut nord à Lassy, sur la D62 (lassy-Guignen)";87394;"la Bosselais (Le Pont du Bignon)";1084;0;266;2013-09-12;13.5;920;-9;36;3.7;-9;0.120999999344349;7.48815849006717e-12;0.0250377533502295;0.0428830878428501;0.0301958626163664;0.0445259388260135;0;0;0;0;0;0;0;0;0;0;2;2;1;0;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;0;0;0;0;0;5;5;1;0;2;1;0;1;1;0;0;0;0;0;0;0;0;10;6;NA;837;"2013";"09";19;8.86891033178459;29.1310896682154;0.571428571428571;20;0.533333333333333;7.28145330520555;32.7185466947944;0.142642642642643;0.15015015015015;0.526315789473684;0;7.46199324324324;"CANN-115";"CANUTNORD";115;">100rkm"
"66";13200;"20020000197";NA;0;"04350117";"Le Canut nord à Lassy, sur la D62 (lassy-Guignen)";87394;"la Bosselais (Le Pont du Bignon)";1084;0;198;2005-09-14;22;1610;-9;26;3.15;-9;0.124499998986721;5.12785422449549e-12;0.0239689703663004;0.0680641405982906;0.0330670673015873;0.0214199682295482;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;1;1;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;NA;213;"2005";"09";12;11.3888738566196;12.6111261433804;0.923076923076923;12;0.923076923076923;11.3888738566196;12.6111261433804;0.146520146520147;0.146520146520147;0.916666666666667;0;2.6007326007326;"CANN-115";"CANUTNORD";115;">100rkm"
"67";13202;"20020000132";NA;0;"04350119";"La Chèze à Saint-thurial";87396;"PT LE VAULT TRODON (Le Bas Huet)";1084;0;133;2002-09-05;17;905;-9;37;2.65;-9;-9;7.22794266523114e-10;0.0790325085768058;0.268619614103509;0.144758940825339;0.109322745106174;0;0;0;0;0;0;0;0;0;1;2;4;5;5;6;2;8;6;2;2;2;3;1;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;12;27;10;2;0;2;0;0;0;0;0;0;0;0;0;0;0;39;14;NA;1258.7;"2002";"09";59;48.6049091342688;69.3950908657312;0.670886075949367;59;0.670886075949367;48.6049091342688;69.3950908657312;0.601733809280979;0.601733809280979;0.661016949152542;0;14.2906102970183;"CHEZa-135";"CHEZE";135;">100rkm"
"68";13202;"20020000212";NA;0;"04350119";"La Chèze à Saint-thurial";87396;"PT LE VAULT TRODON (Le Bas Huet)";1084;0;213;2007-09-11;16.6;1100;-9;33;2.82;-9;0.150999993085861;7.79224973136238e-05;0.0250223604531322;0.17368212405247;0.14436585546153;0.151156487236192;0;0;0;0;0;0;1;0;0;0;0;0;2;0;6;1;3;2;4;3;2;0;3;1;2;3;0;1;0;1;0;1;0;2;2;0;0;0;0;1;2;12;12;7;2;1;1;1;1;0;0;0;0;0;0;0;0;28;12;NA;2000;"2007";"09";46;34.169867804816;57.830132195184;0.625;47;0.606060606060606;33.7543189067739;60.2456810932261;0.494304749623899;0.505050505050505;0.608695652173913;0;24.7152374811949;"CHEZa-135";"CHEZE";135;">100rkm"
"69";13202;"20020000016";NA;0;"04350119";"La Chèze à Saint-thurial";87396;"PT LE VAULT TRODON (Le Bas Huet)";1084;0;17;1998-09-08;0;830;4;33;2.62;-9;-9;3.35859282576423e-17;0.0124215451988764;0.112358961752751;0.0796729728693698;0.0731315306037474;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;2;4;0;1;0;2;2;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;11;5;1;2;1;0;0;0;0;0;0;0;0;0;0;0;14;7;NA;781;"1998";"09";24;15.1076397009325;32.8923602990675;0.617647058823529;25;0.583333333333333;14.0914883355093;35.9085116644907;0.277585010409438;0.289151052509831;0.583333333333333;0;10.3235187204653;"CHEZa-135";"CHEZE";135;">100rkm"
